dataset_id,attr_to_inst,can_cor.mean,can_cor.sd,cat_to_num,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda,dist_mean,dist_std,dist_skew,dist_kurtosis,shape
blobs_010,0.03225806451612903,0.9670254331096472,0.02050042820817877,0.0,0.3195484782998063,0.18896710659894433,0.3210278694030461,0.18984195431468018,1.0046296296296295,0.9806521816225133,0.2,0.0025240670852772675,,,4.132295362935397,,,31.0,1.6699846377228358,0.18425386357135465,-1.1257547460253756,0.36582406118903,74.92697319820834,1.070629758908167,0.21482771233880088,2.0039635647778327,0.22131133084748666,2.0318762399328077e-16,5.170367958213391e-16,-0.17499340326360593,0.29614143461414133,-1.8485237736212106,0.3008600960439815,7,0,0,5,0.19047619047619047,4,217,0.0,7,0,,3.741813555793759,3.852487338399043,0.44497350610742714,31.851319908128918,1.0023121418149288,1.8129866073473578e-16,1.1536271720717175,0.17890724665168517,0.2722556598066058,0.0,0.0,-0.050339020632991734,0.07682587853582841,1.0046296296296298,4.053961296325412e-16,1.0401396083977332e-05,3.5252551078250853,1.2796058922840117,-0.7353425055144113,-0.37400616986618207,blobs
blobs_011,0.0033222591362126247,0.8424453982196793,0.10114995025627789,0.0,0.05656657855325682,0.2286163119813005,0.056660699316240605,0.22918612437477914,1.0016638935108153,0.0801303294265716,0.5,0.0,,,1.689474038912355,,,301.0,1.5110116850659283,0.21541427815294525,-0.6150224616819411,0.5178685849093317,2.444881453848275,1.1133141878364934,0.16651472336556122,2.4915979163449067,0.3615342010746675,-3.8684448778301136e-15,4.068678132137357e-15,0.03804319498441784,0.0227528491949,-2.820024363656537,0.3967938729232798,2,0,0,2,0.0,1,602,1.0,2,1,,0.7097142489815141,5.311622280001444,0.7583280739979477,2.444881453848275,1.0008316009753164,2.220446049250313e-16,1.1536271720717175,-0.06965922753899978,0.01817550399508914,0.0,0.0,0.011722448954658692,0.003311225788515424,1.0016638935108153,4.965068306494546e-16,0.2902857510184859,1.791568903061536,0.8927129659785094,0.4258687725808175,-0.17812761642030006,blobs
blobs_012,0.0042796005706134095,0.7317239693389156,0.3870919547708893,0.0,0.8104153103606638,0.06232252509484636,0.8115730465183217,0.062411557273553665,1.0014285714285716,1.4084540583447196,0.25,0.000713266761768902,,,2.622609977435521,,,233.66666666666666,1.623927391950632,0.31591482429299167,-1.1875198098894033,0.6319707466568018,75.11532345107986,1.1263423810964277,0.3296489712297534,2.029156587626,0.5829672000413412,-4.0650105989603923e-16,1.4150980071297736e-16,0.12410074893116622,0.348382207889743,-1.8297899700002844,0.35613481975856537,3,0,0,4,1.0,3,701,0.0,3,0,,1.9059402648119916,3.858946557626284,0.8668136042626905,69.86487135540551,1.000714030794298,3.510833468576701e-16,1.1536271720717175,0.05728375613753054,0.43171395952281744,0.0,0.0,-0.017999052779478195,0.10889487834439705,1.0014285714285711,8.455206652451151e-16,0.002101875089791364,2.102608564251893,1.2600034341643769,0.31817459038045,-0.8593622335559856,blobs
blobs_013,0.01692047377326565,0.9948362009700042,0.004132064311876881,0.0,0.5320030693735968,0.3347490753051886,0.532904769491179,0.3353164466192652,1.0016949152542378,1.98475693742855,0.3333333333333333,0.0,,,4.6133337074262935,,,59.1,1.9772059373716395,0.19484630012158638,-1.2683673004297864,0.3022558677508151,283.3558762549443,0.9288119686805743,0.3697231395196055,1.9671802034260715,0.5977188003195968,6.372041454362998e-17,6.455249992023821e-16,-0.13195297683927826,0.3619210746633593,-1.773369836582242,0.5090842229235139,10,0,0,3,0.5333333333333333,2,591,0.0,10,1,,1.9794152074763391,3.7405500400083134,1.0442586228713828,222.26660595869436,1.000847098838897,2.9605947323337506e-16,1.1536271720717175,0.1630869370945813,0.44828558589090794,0.0,0.0,-0.04363766382530819,0.12422431838655221,1.0016949152542374,5.438959822042073e-16,7.213726520658719e-05,4.000227535353267,2.0080034787037278,-0.5906759391720839,-1.396051973951867,blobs
blobs_014,0.007936507936507936,0.9803177153873346,0.006136471622842348,0.0,0.47483296742972547,0.2699685022758139,0.4755878688087871,0.2703977049821348,1.0015898251192366,1.208278212854409,0.3333333333333333,0.0,,,3.695780772835692,,,126.0,1.848548799571753,0.20232486539712605,-1.1360621602742393,0.3075088229740753,51.90756874144416,1.0092101710398973,0.22424303829057096,2.0275817071012328,0.395296531000579,3.665498240032263e-17,2.754143793264432e-16,0.09544084288880954,0.3216237146003067,-2.1595607644557115,0.44630520337059176,5,0,0,3,0.4,2,630,0.0,5,0,,1.9220833024884643,4.187142471556944,0.7269789159136939,31.839777998023145,1.0007945968675274,2.220446049250313e-16,1.0041900024842547,-0.12527956688026187,0.4095507210277242,0.0,0.0,0.03534775584610743,0.10671895372466488,1.0015898251192368,4.2998752849492583e-16,0.001445375841103987,2.858532742959474,1.358193214760314,-0.4897613145840279,-1.2549121621198742,blobs
blobs_015,0.009101251422070534,0.9842475274354595,0.009455049963161393,0.0,0.32192510733492974,0.22511517753912208,0.3222917646325777,0.22537157295773153,1.001138952164009,1.1058040155251492,0.2,0.000508775421501658,,,4.6302144159553436,,,109.875,1.4341045525245115,0.45427884948813235,-0.9075881390112508,0.5535689978931826,154.37645388228557,0.8256249124597554,0.27662249747309914,1.8515276283004982,0.48228806729043566,-1.7228034193273192e-16,4.1289486612613217e-16,0.08657094079050756,0.4026519892394157,-1.982968419546558,0.3710569616280922,8,0,0,5,0.3214285714285714,4,879,0.0,8,2,,3.87524097496068,3.834496047847056,0.455523944338831,60.55652654666402,1.0005693140227763,5.173482731197488e-16,1.0192769052209085,-0.09773136358526363,0.7266954317733209,0.0,0.0,0.03423192476455795,0.2031418199742454,1.001138952164009,1.0175362097255202e-15,5.970820477443573e-07,3.722587105710308,1.4698872320771765,-1.1980136384108213,-0.04915253279803089,blobs
blobs_016,0.009122006841505131,0.9581968025693433,0.04878792921939417,0.0,0.3764509582992986,0.23310988686500164,0.3768806968361701,0.23337599404178822,1.0011415525114156,1.2475840932665343,0.16666666666666666,0.0004655054623305208,,,4.31501470089514,,,109.625,1.3996631679228302,0.45857067478531466,-0.6198613525278209,0.7582527026034175,139.74190536442904,0.9896589957470476,0.2893163235517723,2.069783595929498,0.30312849866886094,9.494495649587968e-18,6.177170576531048e-16,0.02464122487141822,0.2133504245947155,-2.099521497857309,0.5204827811740157,8,0,0,6,0.3571428571428571,5,877,0.0,8,3,,4.6002266104206315,4.169305093786807,0.44457190452696055,61.293644779376194,1.00057061345585,4.519498061120574e-16,1.0262280897509717,-0.056383088201683085,0.7846221767639542,0.0,0.0,0.009286827563609629,0.17828497057590367,1.0011415525114158,8.881784197001252e-16,3.1116278858777225e-07,3.7100792894462082,1.5011916953557163,-0.50474798339772,-0.40309569672480805,blobs
blobs_017,0.018633540372670808,0.9587548320669432,0.026472294903068593,0.0,0.30906405651774244,0.11265954915138633,0.3109957068709784,0.11336367133358254,1.0062500000000003,0.5620121289020332,0.3333333333333333,0.003586026516705757,,,1.8046480087705823,,,53.666666666666664,1.7881349795640251,0.34264636654957004,-0.8914836989791196,0.770441213917323,29.045074720079093,1.2440079583143726,0.18987522392855333,2.0063873561619197,0.6760413986524857,-1.3883534303801128e-16,2.110849350367769e-16,0.1323810297879138,0.07884573907501051,-2.171674711740337,0.40931294344061725,3,0,0,3,0.0,2,161,1.0,3,0,,1.8391224384208602,4.178062067902257,1.0767553787264248,21.448998312878295,1.003120132386944,0.0,1.1536271720717175,-0.21149348991479053,0.08500770163244349,0.0,0.0,0.05291971992159843,0.020976683130279616,1.00625,1.5700924586837752e-16,0.005182063919307903,2.2465705778325513,0.9951987936171937,-0.19167721491339468,-0.6268494424476341,blobs
blobs_018,0.010319917440660475,0.9865623358908393,0.005415495017519726,0.0,0.443789745424162,0.2650866171669588,0.44424820590497205,0.26536046697808163,1.0010330578512399,1.631587698965692,0.3333333333333333,0.0,,,4.156640278977831,,,96.9,1.783752555104303,0.2557576113040298,-0.9789123031578717,0.45414030737067496,79.49853310153266,1.0214636353056785,0.301634031512583,2.2656021221367793,0.4312232195372185,-5.38039971479849e-17,1.2767410580495964e-15,-0.026953848653400374,0.29758097008789763,-2.2601928725335294,0.6178782543948028,10,0,0,3,0.4222222222222222,2,969,2.0,10,3,,1.9466398127830633,4.525794994670309,0.9410014100001617,51.289381559492526,1.0005163955934153,4.440892098500626e-16,1.1536271720717175,0.005346110436109519,0.40152834860739356,0.0,0.0,-0.005219567654645985,0.10868797137162838,1.0010330578512396,8.788778658203354e-16,0.0006547380079891688,4.177351108203737,1.6032463553096854,-0.44156088361420026,-1.0435522045609702,blobs
blobs_019,0.00823529411764706,0.8941329893367904,0.16957009897195133,0.0,0.45134195891549095,0.25656191120773114,0.45187357488594476,0.2568641042715799,1.0011778563015301,1.367182948322218,0.2,0.0,,,3.498572813179046,,,121.42857142857143,1.2877652071763854,0.46424358822814027,-0.6543910867491471,0.5788111362141599,88.98701233599662,0.817092903519411,0.27136515181966236,2.1460623459291948,0.37363605006110245,1.8868193655478293e-16,4.902662985510351e-16,-0.03654192310193396,0.3651398133436354,-2.0312144347438434,0.37290826434036867,7,0,0,5,0.42857142857142855,4,850,0.0,7,4,,3.2841572658774516,4.177276780673037,0.3499095490466952,46.91236353053928,1.0005887548346375,3.737567639961684e-16,1.1536271720717175,0.18092135270146453,0.7990972738616037,0.0,0.0,-0.04808290929622261,0.21614631108711438,1.0011778563015306,7.021666937153402e-16,2.979270639539396e-05,3.4217014407659487,1.5193581666222302,-0.3726816991308406,-0.8299027932815228,blobs
blobs_020,0.012437810945273632,0.9307640703028345,0.10655080496464052,0.0,0.3829742650670692,0.3179645013176745,0.38392931310963047,0.3187574302486413,1.0024937655860349,1.09281148161446,0.2,0.001362493924142198,,,2.616278630213774,,,80.4,1.3285548009227157,0.44809312705280646,-0.8966125916088373,0.4854071148235841,152.4562113194143,1.0309166710809914,0.3269337510354195,1.9398380817626915,0.22677743418356508,4.1536702214831727e-17,1.3604768243627114e-16,-0.18339466795135648,0.111170280915917,-1.7474708250605402,0.23027368762311584,5,0,0,5,0.2,4,402,0.0,5,1,,3.4993462403826374,3.687308906823232,0.14344981734162682,84.31636823521265,1.0012461064024343,2.9373740229761033e-16,1.0324750190709027,0.3528881813868365,0.4686526940694846,0.0,0.0,-0.09844307724082209,0.1328346647090455,1.0024937655860349,5.087681048627601e-16,5.858032353235884e-06,2.8537560456967452,1.3715006698903314,-0.40029672336284394,-0.595325972207339,blobs
blobs_021,0.00477326968973747,0.8536201519200816,0.14546345132053592,0.0,0.6636032063466348,0.18968984041924072,0.6643960417186139,0.1899164710529553,1.001194743130227,1.3732865521306212,0.25,0.0006889621350711508,,,1.972766250822741,,,209.5,1.421256451749909,0.18694203696545558,-0.7554132120648158,0.1495936409418167,37.391058761637936,0.807479122872966,0.2739465301868955,1.9610400754057384,0.6094993728536555,-3.004756348269517e-16,3.225579906243191e-16,0.23928111885428935,0.24911517279746676,-2.3318620155445915,0.2388182542208328,4,0,0,4,0.6666666666666666,3,838,0.0,4,1,,2.228321322632353,4.29290209095033,0.6267845949369611,33.07207591644915,1.0005971932452276,2.5639502485114184e-16,1.0050702092867665,-0.5556701023339247,0.5123178714858019,0.0,0.0,0.15178948443540696,0.1375677931587026,1.0011947431302268,4.965068306494546e-16,0.003447868805950938,2.4422886080139072,1.429959544954788,0.3004389955716373,-1.3691175188703186,blobs
blobs_022,0.012295081967213115,0.864726841799599,0.22271831597836964,0.0,0.3722387136935082,0.27381857128690923,0.37300306423497337,0.27438082708010636,1.0020533880903493,1.120884833459438,0.16666666666666663,0.001058192171094924,,,4.277008360872381,,,81.33333333333333,1.62919143320478,0.39707716848424046,-1.0467712874231607,0.6868783948743984,191.8387443029219,1.0364129948183403,0.38068533348938616,1.9015576115390267,0.49258945383835556,8.948518914328448e-17,1.754819070636592e-16,-0.02427299716272363,0.3185013901582545,-1.7175622397080506,0.25487236629885146,6,0,0,6,0.3333333333333333,5,488,0.0,6,2,,3.9371763477325072,3.6191198512470764,0.4130985141518692,105.8704367459625,1.0010261675352694,2.432376777795247e-16,1.1536271720717175,0.17818953693446196,0.603131693953339,0.0,0.0,-0.03394945963034881,0.1514782338677905,1.002053388090349,5.528866075183428e-16,9.535516013377066e-07,3.1548047024015218,1.4393915196323193,-0.7563371486107391,-0.8883303147903998,blobs
blobs_023,0.011560693641618497,0.738398714980367,0.3583536292922801,0.0,0.33866851248984703,0.16891406935993705,0.33965016035213663,0.16940367535808182,1.0028985507246382,0.7463964159826084,0.25,0.0016686423965018237,,,2.9775182070417916,,,86.5,1.5515589816966378,0.15204151874160984,-0.7460964413966819,0.3733931999806692,17.139144761875365,1.0734211683847483,0.10278975072762375,2.1248484590916323,0.4072942464091203,6.895575953524455e-16,1.0882509219873579e-15,0.10090357520502828,0.1275650203149491,-2.4337345350621176,0.29796889625091394,4,0,0,4,0.16666666666666666,3,346,1.0,4,0,,1.8925326341078696,4.55858299415375,0.5557654323921509,9.559165410138979,1.0014482266820577,2.8665835232995054e-16,1.0142286345683071,-0.1802418539823004,0.29200398664788174,0.0,0.0,0.05263030824291086,0.07483324907187093,1.002898550724638,5.733167046599011e-16,0.010011833588289647,2.6357191718488844,1.0373875133937833,-0.07573632213803434,-0.6234930029490457,blobs
blobs_024,0.006072874493927126,0.7955706908012038,0.22756413688396232,0.0,0.5652196517805975,0.09239677878940077,0.566366141946481,0.09258419619059659,1.002028397565923,0.9896744348514525,0.3333333333333333,0.0011687252412745251,,,3.299450597098109,,,164.66666666666666,1.5615673217961106,0.24331111204876218,-0.6409383382151881,0.6639767558305862,11.419736728524242,1.0541412302421722,0.08018010476605746,2.479945546918883,0.8173654988544083,5.453727138509541e-17,1.530074307553e-16,-0.005641513015322651,0.24309477063807972,-2.4267556997053976,0.6537109877311066,3,0,0,3,1.0,2,494,1.0,3,1,,1.317650884519552,4.906701246624281,1.4407955430346862,10.745279732763192,1.0010136850043174,4.440892098500626e-16,1.1536271720717175,0.05088177954391735,0.3500974572241255,0.0,0.0,-0.013027457708534298,0.0878044503109411,1.002028397565923,7.850462293418876e-16,0.05084668419985355,2.2070563352849475,1.068210053441792,0.4904091453955711,-0.2591964723277167,blobs
blobs_025,0.007874015748031496,0.8044020667103683,0.20111727578389657,0.0,0.2764158765145253,0.19263162312872653,0.2767271556547441,0.19284855063224965,1.0011261261261253,0.8854278743129886,0.125,0.0003976978521859076,,,3.392948092281032,,,127.0,1.6785766452202198,0.17832441239908267,-0.9632323977067327,0.3267814119860259,50.696561441341935,1.0838913832297008,0.14704725446660333,2.4211273117335987,0.39637712133094316,4.3745249178545464e-17,3.788014908872841e-16,-0.05536897868151393,0.2564859568765197,-2.138021393265691,0.34206940768970967,7,0,0,8,0.09523809523809523,7,889,0.0,7,1,,4.772127746207798,4.55914870499929,0.398468318142577,19.279381872618607,1.0005629046322502,5.047141111338362e-16,1.1536271720717175,0.17953352222563002,0.4107074583563891,0.0,0.0,-0.04782956008664442,0.10776877104393122,1.0011261261261257,1.0375290085500448e-15,1.2415712336488028e-05,3.5549224865749554,1.1740067632724651,-0.3297003873930989,0.08082017525707164,blobs
blobs_026,0.010964912280701754,0.9963931307756182,0.0023542367782148858,0.0,0.4427234887719135,0.2800767615504619,0.44320946406145484,0.2803842003666536,1.0010976948408357,1.6531875942745544,0.25,0.0,,,4.557510607367599,,,91.2,1.6026560882069838,0.2732611884077166,-1.240647010674982,0.4140264969488392,540.6258223254135,1.013470571472965,0.3220579814181047,1.6091574747985753,0.3756662882951838,-1.372196703242847e-16,6.490911325861284e-16,0.045360592525718,0.25079130746692607,-1.725511160649324,0.2789136407891532,10,0,0,4,0.33333333333333337,3,912,0.0,10,0,,2.9784088980321304,3.334668635447899,0.430607463703536,284.2981682074956,1.000548696886281,4.965068306494546e-16,1.1536271720717175,-0.06505021454215124,0.5479396648212946,0.0,0.0,0.02478420788880504,0.1587554779664663,1.0010976948408348,8.881784197001252e-16,2.4539887835487676e-07,4.014769579168837,1.9757477376925359,-0.996505590315314,-0.7591886444800018,blobs
